Row ID,Order ID,Order Date,,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,City1,City2,State1,State2,region1,49,the number of states 
8382,CA-2016-134544,3/17/2016,,3/19/2016,Second Class,AC-10660,Anna Chung,Consumer,United States,San Francisco,California,94109,West,TEC-PH-10003800,Technology,Phones,Bush Somerset Collection Bookcase,84.784,2,0.2,-20.1362,,,,,,,
589,US-2016-156986,3/20/2016,,3/24/2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Salem,Oregon,97301,West,TEC-PH-10003800,Technology,Phones,Bush Somerset Collection Bookcase,84.784,2,0.2,-20.1362,,,,,,,
3445,CA-2016-116344,7/29/2016,,8/2/2016,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001713,Office Supplies,Storage,Bush Somerset Collection Bookcase,84.784,2,0.2,-16.9568,,,,,,,
3979,CA-2017-101308,10/2/2017,,10/7/2017,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10003800,Technology,Phones,Bush Somerset Collection Bookcase,84.784,2,0.2,-20.1362,,,,,,,
4984,CA-2016-109925,11/6/2016,,11/10/2016,Second Class,IM-15070,Irene Maddox,Consumer,United States,San Diego,California,92105,West,OFF-ST-10003442,Office Supplies,Storage,Bush Somerset Collection Bookcase,84.84,3,0,22.9068,,,,,,,
2150,CA-2017-102771,3/31/2017,,4/5/2017,Standard Class,DO-13435,Denny Ordway,Consumer,United States,New York City,New York,10035,East,TEC-PH-10001536,Technology,Phones,Bush Somerset Collection Bookcase,84.95,5,0,22.087,,,,,,,
6466,CA-2015-114503,11/13/2015,,11/17/2015,Standard Class,AA-10375,Allen Armold,Consumer,United States,Lebanon,Tennessee,37087,South,OFF-ST-10003572,Office Supplies,Storage,Bush Somerset Collection Bookcase,84.96,6,0.2,6.372,,,,,,,
737,CA-2017-131954,1/21/2017,,1/25/2017,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,FUR-BO-10001619,Furniture,Bookcases,Bush Somerset Collection Bookcase,84.98,1,0,18.6956,,,,,,,
2058,CA-2017-120376,12/22/2017,,12/25/2017,First Class,TP-21130,Theone Pippenger,Consumer,United States,Detroit,Michigan,48227,Central,TEC-AC-10000844,Technology,Accessories,Bush Somerset Collection Bookcase,84.99,1,0,30.5964,,,,,,,
9881,CA-2015-104297,5/29/2015,,5/31/2015,First Class,CC-12100,Chad Cunningham,Home Office,United States,Cleveland,Ohio,44105,East,OFF-PA-10000474,Office Supplies,Paper,Bush Somerset Collection Bookcase,85.056,3,0.2,28.7064,,,,,,,
4792,CA-2015-104346,12/11/2015,,12/16/2015,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10001166,Office Supplies,Paper,Bush Somerset Collection Bookcase,85.056,3,0.2,28.7064,,,,,,,
667,CA-2017-132682,6/8/2017,,6/10/2017,Second Class,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,75081,Central,OFF-PA-10000474,Office Supplies,Paper,Bush Somerset Collection Bookcase,85.056,3,0.2,28.7064,,,,,,,
5370,CA-2017-147403,9/10/2017,,9/13/2017,First Class,KH-16630,Ken Heidel,Corporate,United States,Akron,Ohio,44312,East,OFF-PA-10003302,Office Supplies,Paper,Bush Somerset Collection Bookcase,85.056,3,0.2,28.7064,,,,,,,
922,CA-2015-111164,4/11/2015,,4/15/2015,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,New York City,New York,10009,East,TEC-AC-10002473,Technology,Accessories,Bush Somerset Collection Bookcase,85.14,3,0,34.9074,,,,,,,
5768,CA-2017-126396,9/8/2017,,9/12/2017,Second Class,AR-10345,Alex Russell,Corporate,United States,Houston,Texas,77070,Central,TEC-AC-10003116,Technology,Accessories,Bush Somerset Collection Bookcase,85.2,6,0.2,20.235,,,,,,,
1136,US-2016-148803,12/11/2016,,12/11/2016,Same Day,LR-16915,Lena Radford,Consumer,United States,Homestead,Florida,33030,South,OFF-ST-10001476,Office Supplies,Storage,Bush Somerset Collection Bookcase,85.224,3,0.2,7.4571,,,,,,,
2180,CA-2016-128818,5/7/2016,,5/11/2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000309,Office Supplies,Binders,Bush Somerset Collection Bookcase,85.232,7,0.2,30.8966,,,,,,,
7426,CA-2016-101693,6/25/2016,,6/27/2016,Second Class,LC-17140,Logan Currie,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10001146,Furniture,Chairs,Bush Somerset Collection Bookcase,85.246,2,0.3,-6.089,,,,,,,
7524,CA-2016-162383,9/5/2016,,9/11/2016,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,East,FUR-CH-10004477,Furniture,Chairs,Bush Somerset Collection Bookcase,85.246,2,0.3,-1.2178,,,,,,,
8114,CA-2016-130393,12/1/2016,,12/3/2016,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas,76903,Central,FUR-CH-10004477,Furniture,Chairs,Bush Somerset Collection Bookcase,85.246,2,0.3,-1.2178,,,,,,,
3852,CA-2015-127593,9/21/2015,,9/21/2015,Same Day,DH-13675,Duane Huffman,Home Office,United States,Quincy,Massachusetts,2169,East,FUR-FU-10004006,Furniture,Furnishings,Bush Somerset Collection Bookcase,85.3,2,0,14.501,,,,,,,
8245,CA-2014-109897,8/12/2014,,8/16/2014,Standard Class,BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10002878,Furniture,Furnishings,Bush Somerset Collection Bookcase,85.44,3,0,31.6128,,,,,,,
2487,CA-2015-104514,1/2/2015,,1/4/2015,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,Delaware,19711,East,OFF-ST-10001837,Office Supplies,Storage,Bush Somerset Collection Bookcase,85.52,2,0,22.2352,,,,,,,
5281,CA-2017-152709,10/7/2017,,10/12/2017,Standard Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-ST-10001837,Office Supplies,Storage,Bush Somerset Collection Bookcase,85.52,2,0,22.2352,,,,,,,
4954,CA-2015-153906,3/16/2015,,3/20/2015,Standard Class,MS-17980,Michael Stewart,Corporate,United States,New York City,New York,10009,East,TEC-PH-10001527,Technology,Phones,Bush Somerset Collection Bookcase,85.9,2,0,2.577,,,,,,,
5194,CA-2014-101560,11/28/2014,,12/1/2014,Second Class,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,South,OFF-PA-10001363,Office Supplies,Paper,Bush Somerset Collection Bookcase,85.96,7,0,40.4012,,,,,,,
6177,CA-2015-158421,9/21/2015,,9/26/2015,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203,South,OFF-ST-10002444,Office Supplies,Storage,Bush Somerset Collection Bookcase,85.96,7,0,24.0688,,,,,,,
3851,CA-2015-142377,12/4/2015,,12/9/2015,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Springfield,Missouri,65807,Central,OFF-PA-10001970,Office Supplies,Paper,Bush Somerset Collection Bookcase,85.96,7,0,40.4012,,,,,,,
2278,CA-2014-104283,6/27/2014,,7/1/2014,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,FUR-TA-10001039,Furniture,Tables,Bush Somerset Collection Bookcase,85.98,1,0,22.3548,,,,,,,
9981,US-2015-151435,9/6/2015,,9/9/2015,Second Class,SW-20455,Shaun Weien,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-TA-10001039,Furniture,Tables,Bush Somerset Collection Bookcase,85.98,1,0,22.3548,,,,,,,
3875,CA-2016-136231,9/5/2016,,9/7/2016,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-BI-10001597,Office Supplies,Binders,Bush Somerset Collection Bookcase,86.058,7,0.7,-63.1092,,,,,,,
5453,CA-2016-140613,7/22/2016,,7/29/2016,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Sparks,Nevada,89431,West,OFF-SU-10004261,Office Supplies,Supplies,Bush Somerset Collection Bookcase,86.2,5,0,24.998,,,,,,,
5145,CA-2017-161333,2/2/2017,,2/7/2017,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10003039,Furniture,Furnishings,Bush Somerset Collection Bookcase,86.26,2,0,29.3284,,,,,,,
1420,CA-2015-124800,9/26/2015,,9/30/2015,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,85204,West,OFF-PA-10000501,Office Supplies,Paper,Bush Somerset Collection Bookcase,86.272,4,0.2,31.2736,,,,,,,
32,US-2015-150630,9/17/2015,,9/21/2015,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10004042,Office Supplies,Art,Bush Somerset Collection Bookcase,86.304,6,0.2,9.7092,,,,,,,
1526,CA-2015-144806,12/6/2015,,12/11/2015,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,OFF-AR-10004042,Office Supplies,Art,Bush Somerset Collection Bookcase,86.304,6,0.2,9.7092,,,,,,,
1278,CA-2016-148698,5/2/2016,,5/7/2016,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Houston,Texas,77070,Central,OFF-AR-10004022,Office Supplies,Art,Bush Somerset Collection Bookcase,86.352,3,0.2,5.397,,,,,,,
6360,CA-2017-139080,1/23/2017,,1/28/2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,98103,West,TEC-PH-10004100,Technology,Phones,Bush Somerset Collection Bookcase,86.352,6,0.2,8.6352,,,,,,,
9619,CA-2017-160633,11/16/2017,,11/21/2017,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Bowling Green,Ohio,43402,East,OFF-AR-10004022,Office Supplies,Art,Bush Somerset Collection Bookcase,86.352,3,0.2,5.397,,,,,,,
2127,CA-2014-126032,6/23/2014,,6/28/2014,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10000158,Technology,Accessories,Bush Somerset Collection Bookcase,86.376,3,0.2,1.0797,,,,,,,
4537,CA-2017-138464,7/8/2017,,7/12/2017,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10001543,Office Supplies,Binders,Bush Somerset Collection Bookcase,86.376,3,0.2,30.2316,,,,,,,
3312,CA-2016-162747,3/20/2016,,3/25/2016,Second Class,AH-10030,Aaron Hawkins,Corporate,United States,Gulfport,Mississippi,39503,South,FUR-FU-10003691,Furniture,Furnishings,Bush Somerset Collection Bookcase,86.45,7,0,38.038,,,,,,,
1037,CA-2016-113061,4/22/2016,,4/26/2016,Standard Class,EL-13735,Ed Ludwig,Home Office,United States,Jefferson City,Missouri,65109,Central,FUR-FU-10003975,Furniture,Furnishings,Bush Somerset Collection Bookcase,86.62,2,0,8.662,,,,,,,
293,CA-2016-110772,11/20/2016,,11/24/2016,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,FUR-BO-10004709,Furniture,Bookcases,Bush Somerset Collection Bookcase,86.97,3,0.5,-48.7032,,,,,,,
1787,CA-2017-166317,9/22/2017,,9/26/2017,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-PH-10001615,Technology,Phones,Bush Somerset Collection Bookcase,86.97,3,0,25.2213,,,,,,,
8358,CA-2014-110555,4/11/2014,,4/18/2014,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,59405,West,OFF-ST-10000876,Office Supplies,Storage,Bush Somerset Collection Bookcase,87.08,7,0,24.3824,,,,,,,
3530,CA-2015-141145,9/17/2015,,9/23/2015,Standard Class,DB-13405,Denny Blanton,Consumer,United States,Orlando,Florida,32839,South,TEC-AC-10001465,Technology,Accessories,Bush Somerset Collection Bookcase,87.168,3,0.2,10.896,,,,,,,
5808,CA-2016-149783,9/4/2016,,9/7/2016,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-AP-10001205,Office Supplies,Appliances,Bush Somerset Collection Bookcase,87.168,2,0.2,8.7168,,,,,,,
6648,US-2016-127334,12/15/2016,,12/21/2016,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Springfield,Oregon,97477,West,OFF-AP-10001205,Office Supplies,Appliances,Bush Somerset Collection Bookcase,87.168,2,0.2,8.7168,,,,,,,
7176,US-2017-141677,3/26/2017,,3/30/2017,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,OFF-AP-10001205,Office Supplies,Appliances,Bush Somerset Collection Bookcase,87.168,8,0.8,-226.6368,,,,,,,
5930,US-2017-169551,7/7/2017,,7/9/2017,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-BO-10001519,Furniture,Bookcases,Bush Somerset Collection Bookcase,87.21,3,0.5,-45.3492,,,,,,,
5354,US-2016-101616,9/3/2016,,9/6/2016,First Class,CY-12745,Craig Yedwab,Corporate,United States,Monroe,Louisiana,71203,South,OFF-BI-10000014,Office Supplies,Binders,Bush Somerset Collection Bookcase,87.28,8,0,41.0216,,,,,,,
8375,CA-2015-158701,1/5/2015,,1/10/2015,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,94110,West,OFF-AP-10004859,Office Supplies,Appliances,Bush Somerset Collection Bookcase,87.36,6,0,23.5872,,,,,,,
6670,CA-2017-122175,5/12/2017,,5/14/2017,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,8360,East,TEC-AC-10004859,Technology,Accessories,Bush Somerset Collection Bookcase,87.4,5,0,34.96,,,,,,,
3831,CA-2017-141733,5/7/2017,,5/11/2017,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,48234,Central,OFF-AP-10001563,Office Supplies,Appliances,Bush Somerset Collection Bookcase,87.444,2,0.1,18.4604,,,,,,,
314,CA-2014-120887,9/27/2014,,10/3/2014,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Hackensack,New Jersey,7601,East,FUR-FU-10001588,Furniture,Furnishings,Bush Somerset Collection Bookcase,87.54,3,0,37.6422,,,,,,,
3762,CA-2017-104577,5/12/2017,,5/17/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Everett,Massachusetts,2149,East,OFF-PA-10000659,Office Supplies,Paper,Bush Somerset Collection Bookcase,87.6,5,0,42.048,,,,,,,
8136,CA-2015-121776,2/16/2015,,2/21/2015,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90008,West,OFF-LA-10002762,Office Supplies,Labels,Bush Somerset Collection Bookcase,87.71,7,0,41.2237,,,,,,,
5915,US-2015-126977,9/17/2015,,9/23/2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,OFF-LA-10002762,Office Supplies,Labels,Bush Somerset Collection Bookcase,87.71,7,0,41.2237,,,,,,,
6277,US-2016-139087,7/17/2016,,7/22/2016,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,OFF-LA-10001074,Office Supplies,Labels,Bush Somerset Collection Bookcase,87.71,7,0,41.2237,,,,,,,
2476,CA-2016-114972,11/3/2016,,11/6/2016,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90032,West,OFF-LA-10004545,Office Supplies,Labels,Bush Somerset Collection Bookcase,87.71,7,0,41.2237,,,,,,,
7711,US-2015-142811,4/2/2015,,4/7/2015,Standard Class,JL-15850,John Lucas,Consumer,United States,Mesa,Arizona,85204,West,TEC-PH-10003095,Technology,Phones,Bush Somerset Collection Bookcase,87.8,5,0.2,32.925,,,,,,,
6339,CA-2017-143112,10/5/2017,,10/9/2017,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,TEC-PH-10003095,Technology,Phones,Bush Somerset Collection Bookcase,87.8,4,0,43.9,,,,,,,
7467,CA-2016-138282,5/19/2016,,5/23/2016,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Los Angeles,California,90008,West,OFF-AP-10001366,Office Supplies,Appliances,Bush Somerset Collection Bookcase,87.84,8,0,23.7168,,,,,,,
8023,CA-2014-129189,7/21/2014,,7/25/2014,Standard Class,HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217,Central,OFF-EN-10003567,Office Supplies,Envelopes,Bush Somerset Collection Bookcase,87.92,5,0.2,29.673,,,,,,,
7158,CA-2016-131380,3/28/2016,,3/31/2016,Second Class,CC-12220,Chris Cortes,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10002485,Office Supplies,Storage,Bush Somerset Collection Bookcase,87.92,4,0,0.8792,,,,,,,
5987,CA-2016-163776,7/19/2016,,7/25/2016,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,OFF-ST-10002485,Office Supplies,Storage,Bush Somerset Collection Bookcase,87.92,4,0,0.8792,,,,,,,
6153,CA-2017-139437,7/3/2017,,7/8/2017,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Los Angeles,California,90004,West,OFF-ST-10002485,Office Supplies,Storage,Bush Somerset Collection Bookcase,87.92,4,0,0.8792,,,,,,,
1329,CA-2017-106033,10/15/2017,,10/18/2017,Second Class,FG-14260,Frank Gastineau,Home Office,United States,San Francisco,California,94110,West,OFF-AR-10002818,Office Supplies,Art,Bush Somerset Collection Bookcase,87.92,4,0,26.376,,,,,,,
9411,US-2017-110149,12/10/2017,,12/13/2017,First Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001475,Furniture,Furnishings,Bush Somerset Collection Bookcase,87.92,5,0.2,15.386,,,,,,,
5408,CA-2017-108854,12/8/2017,,12/14/2017,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10003022,Office Supplies,Paper,Bush Somerset Collection Bookcase,87.92,4,0,40.4432,,,,,,,
6002,CA-2014-124079,12/13/2014,,12/17/2014,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West,FUR-FU-10002553,Furniture,Furnishings,Bush Somerset Collection Bookcase,87.96,3,0.2,7.6965,,,,,,,
3693,US-2015-131359,10/30/2015,,11/2/2015,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,80219,West,TEC-PH-10004531,Technology,Phones,Bush Somerset Collection Bookcase,87.96,5,0.2,30.786,,,,,,,
621,CA-2017-117947,8/18/2017,,8/23/2017,Second Class,NG-18355,Nat Gilpin,Corporate,United States,New York City,New York,10011,East,FUR-FU-10000521,Furniture,Furnishings,Bush Somerset Collection Bookcase,88.02,3,0,27.2862,,,,,,,
3967,CA-2016-149902,4/1/2016,,4/6/2016,Standard Class,DW-13540,Don Weiss,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002956,Office Supplies,Art,Bush Somerset Collection Bookcase,88.04,4,0,22.8904,,,,,,,
2311,US-2017-120418,6/11/2017,,6/12/2017,First Class,BC-11125,Becky Castell,Home Office,United States,Peoria,Arizona,85345,West,OFF-AR-10002956,Office Supplies,Art,Bush Somerset Collection Bookcase,88.04,5,0.2,6.603,,,,,,,
9129,US-2017-147655,9/4/2017,,9/5/2017,First Class,AS-10045,Aaron Smayling,Corporate,United States,Redmond,Oregon,97756,West,OFF-BI-10002931,Office Supplies,Binders,Bush Somerset Collection Bookcase,88.074,7,0.7,-58.716,,,,,,,
4249,CA-2016-157336,12/1/2016,,12/5/2016,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10004236,Office Supplies,Binders,Bush Somerset Collection Bookcase,88.08,6,0,40.5168,,,,,,,
1399,CA-2016-124485,11/24/2016,,11/26/2016,First Class,NC-18340,Nat Carroll,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002323,Technology,Accessories,Bush Somerset Collection Bookcase,88.4,4,0,11.492,,,,,,,
1450,CA-2015-145821,5/1/2015,,5/7/2015,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10004348,Technology,Phones,Bush Somerset Collection Bookcase,88.752,3,0.2,11.094,,,,,,,
4316,CA-2015-115945,6/25/2015,,7/1/2015,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10004330,Office Supplies,Binders,Bush Somerset Collection Bookcase,88.752,3,0.2,27.735,,,,,,,
1660,CA-2017-127285,10/30/2017,,11/6/2017,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004330,Office Supplies,Binders,Bush Somerset Collection Bookcase,88.752,3,0.2,27.735,,,,,,,
7153,CA-2014-137911,10/9/2014,,10/15/2014,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10004071,Office Supplies,Paper,Bush Somerset Collection Bookcase,88.768,2,0.2,31.0688,,,,,,,
4974,US-2016-153815,11/6/2016,,11/9/2016,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,32216,South,OFF-PA-10004071,Office Supplies,Paper,Bush Somerset Collection Bookcase,88.768,2,0.2,31.0688,,,,,,,
1928,CA-2017-121538,11/28/2017,,12/1/2017,First Class,RH-19495,Rick Hansen,Consumer,United States,Denver,Colorado,80219,West,OFF-PA-10004071,Office Supplies,Paper,Bush Somerset Collection Bookcase,88.768,2,0.2,31.0688,,,,,,,
6228,CA-2014-148782,11/2/2014,,11/7/2014,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Irving,Texas,75061,Central,TEC-PH-10002923,Technology,Phones,Bush Somerset Collection Bookcase,88.776,3,0.2,7.7679,,,,,,,
6293,CA-2015-151253,4/22/2015,,4/26/2015,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10002923,Technology,Phones,Bush Somerset Collection Bookcase,88.776,3,0.2,7.7679,,,,,,,
3147,CA-2017-131828,2/11/2017,,2/13/2017,Second Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98105,West,TEC-PH-10002923,Technology,Phones,Bush Somerset Collection Bookcase,88.776,3,0.2,7.7679,,,,,,,
5367,CA-2017-158071,6/10/2017,,6/15/2017,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10002923,Technology,Phones,Bush Somerset Collection Bookcase,88.776,3,0.2,7.7679,,,,,,,
7693,CA-2014-102330,12/29/2014,,1/3/2015,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,94513,West,OFF-LA-10003923,Office Supplies,Labels,Bush Somerset Collection Bookcase,88.8,6,0,44.4,,,,,,,
345,US-2015-120712,12/20/2015,,12/24/2015,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Austin,Texas,78745,Central,OFF-ST-10000107,Office Supplies,Storage,Bush Somerset Collection Bookcase,88.8,4,0.2,-2.22,,,,,,,
1727,CA-2015-127453,12/19/2015,,12/20/2015,First Class,JK-15370,Jay Kimmel,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10003860,Office Supplies,Appliances,Bush Somerset Collection Bookcase,88.832,4,0.2,7.7728,,,,,,,
7449,CA-2017-115448,11/11/2017,,11/14/2017,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Knoxville,Tennessee,37918,South,FUR-FU-10004090,Furniture,Furnishings,Bush Somerset Collection Bookcase,88.92,5,0.2,14.4495,,,,,,,
6067,CA-2015-151547,1/17/2015,,1/23/2015,Standard Class,AH-10465,Amy Hunt,Consumer,United States,Bartlett,Tennessee,38134,South,OFF-SU-10000898,Office Supplies,Supplies,Bush Somerset Collection Bookcase,88.96,8,0.2,10.008,,,,,,,
8106,CA-2017-159149,2/17/2017,,2/19/2017,First Class,CR-12820,Cyra Reiten,Home Office,United States,Houston,Texas,77041,Central,FUR-BO-10001601,Furniture,Bookcases,Bush Somerset Collection Bookcase,89.0664,1,0.32,-17.0274,,,,,,,
4525,CA-2014-107454,11/2/2014,,11/6/2014,Standard Class,RD-19720,Roger Demir,Consumer,United States,New York City,New York,10024,East,FUR-FU-10004018,Furniture,Furnishings,Bush Somerset Collection Bookcase,89.34,6,0,24.1218,,,,,,,
2682,CA-2017-127026,1/21/2017,,1/27/2017,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,OFF-BI-10001196,Office Supplies,Binders,Bush Somerset Collection Bookcase,89.52,4,0,42.0744,,,,,,,
9645,US-2017-107979,6/8/2017,,6/13/2017,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Glendale,Arizona,85301,West,TEC-AC-10002006,Technology,Accessories,Bush Somerset Collection Bookcase,89.544,7,0.2,12.3123,,,,,,,
7269,CA-2016-133368,1/14/2016,,1/20/2016,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Concord,North Carolina,28027,South,OFF-PA-10004039,Office Supplies,Paper,Bush Somerset Collection Bookcase,89.568,2,0.2,32.4684,,,,,,,
3636,CA-2016-145177,11/10/2016,,11/14/2016,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10004039,Office Supplies,Paper,Bush Somerset Collection Bookcase,89.568,2,0.2,32.4684,,,,,,,
5296,CA-2017-142174,3/4/2017,,3/9/2017,Standard Class,DP-13000,Darren Powers,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10000806,Office Supplies,Paper,Bush Somerset Collection Bookcase,89.568,2,0.2,32.4684,,,,,,,
8197,CA-2017-102736,9/5/2017,,9/9/2017,Standard Class,LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,TEC-AC-10004568,Technology,Accessories,Bush Somerset Collection Bookcase,89.568,4,0.2,-1.1196,,,,,,,
217,CA-2015-146262,1/2/2015,,1/9/2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,TEC-AC-10000109,Technology,Accessories,Bush Somerset Collection Bookcase,89.584,2,0.2,4.4792,,,,,,,
6972,CA-2017-153822,9/19/2017,,9/25/2017,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,TEC-AC-10000109,Technology,Accessories,Bush Somerset Collection Bookcase,89.584,2,0.2,4.4792,,,,,,,
9061,CA-2015-136420,11/20/2015,,11/21/2015,First Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92024,West,OFF-BI-10002854,Office Supplies,Binders,Bush Somerset Collection Bookcase,89.696,4,0.2,33.636,,,,,,,
7229,CA-2014-157546,7/20/2014,,7/22/2014,First Class,RD-19720,Roger Demir,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10002498,Office Supplies,Binders,Bush Somerset Collection Bookcase,89.712,6,0.2,30.2778,,,,,,,
5568,CA-2017-157966,3/13/2017,,3/13/2017,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60610,Central,FUR-CH-10003606,Furniture,Chairs,Bush Somerset Collection Bookcase,89.768,1,0.3,-2.5648,,,,,,,
6610,US-2015-118906,3/10/2015,,3/10/2015,Same Day,KB-16585,Ken Black,Corporate,United States,Clinton,Maryland,20735,East,OFF-ST-10002406,Office Supplies,Storage,Bush Somerset Collection Bookcase,89.82,6,0,25.1496,,,,,,,
